i_id_c,popularity,loudness,danceability,energy,key,speechiness,acousticness,instrumentalness,valence,tempo,general_genre_id,duration,F0final_sma_amean,F0final_sma_stddev,audspec_lengthL1norm_sma_stddev,pcm_RMSenergy_sma_stddev,pcm_fftMag_psySharpness_sma_amean,pcm_fftMag_psySharpness_sma_stddev,pcm_zcr_sma_amean,pcm_zcr_sma_stddev,general_genre,music,singer
917.0,69.0,-5.3210000000000015,0.757,0.892,6.0,0.124,0.178,4.19e-05,0.936,127.014,11,255946.0,132.62102,98.50216,1.2611026,0.08890707,0.6082491,0.5709239,0.0488064329999999,0.049984127,hip-hop,Tokyo Drift,Teriyaki Boyz
312.0,22.0,-5.63,0.7020000000000001,0.959,0.0,0.0335,0.139,0.000837,0.92,118.15,10,175585.0,104.39058,61.31565500000001,1.5591195,0.085793264,0.7455797,0.5455369000000001,0.068781115,0.0493092459999999,country,Hell On The Heart,Eric Church
199.0,37.0,-4.141,0.369,0.848,7.0,0.166,0.057,0.4639999999999999,0.5670000000000001,200.823,2,157733.0,146.00826999999998,106.03428,1.619175,0.08224819,0.77169997,0.71291554,0.06639508,0.09399855,jazz,Do The Rump,The Black Keys
153.0,24.0,-4.759,0.435,0.785,7.0,0.0361,0.0305,1.9e-05,0.359,149.661,6,250520.0,224.34126,166.52331999999998,1.6472175,0.08375585,0.883285,0.65675366,0.07404323,0.06124961,pop,Just Missed The Train,Kelly Clarkson
691.0,49.0,-10.49,0.534,0.39,5.0,0.027,0.637,0.000759,0.213,142.878,3,290106.0,132.20325,99.40199,0.65507746,0.042867023,0.5020495,0.42808062,0.038301654,0.03495089,rock,Billy Breathes,Phish
949.0,16.0,-9.475,0.551,0.799,1.0,0.0397,0.0001149999999999,0.851,0.0554,168.26,1,254320.0,89.94876,92.111,1.3116032,0.09213384,0.43598557,0.44459474,0.0433715,0.0374269,other,I Am Home,Massive Attack
112.0,0.0,-4.638,0.679,0.677,7.0,0.0776,0.0368,0.0,0.612,173.765,4,186626.0,152.05100000000002,106.53784,1.7600968,0.12699741,0.8324905,0.90844744,0.07753802,0.103510804,reggae,Que Pasa,Juanes
310.0,60.0,-6.68,0.698,0.633,8.0,0.0406,0.0508,0.272,0.55,94.085,1,252266.0,118.82669,69.97928,1.3701086,0.07876791,0.5235158,0.50966907,0.046665527,0.07347727,other,Sour Times,Portishead
34.0,53.0,-3.779,0.3339999999999999,0.964,2.0,0.172,0.0472,0.00249,0.2319999999999999,142.75,3,270866.0,121.49876,76.52775,1.5788236999999998,0.06762031,0.8227051999999999,0.5771088000000001,0.08012576,0.076482676,rock,I Feel So,Box Car Racer
820.0,47.0,-2.458,0.804,0.976,1.0,0.0445,0.0002299999999999,0.894,0.237,125.997,8,320348.0,96.91739,52.093853,1.4028466999999998,0.10126182,0.6432460999999999,0.79934496,0.05789051,0.058809068,electronic,Riverside,Sidney Samson
195.0,18.0,-4.857,0.872,0.7390000000000001,6.0,0.0733,0.124,7.47e-06,0.944,118.389,6,194786.0,207.47511,154.97296,1.8095583,0.12151816,1.3151239,1.2205722,0.11509411,0.087944165,pop,You're Gonna Miss,Ashanti
12.0,28.0,-8.705,0.789,0.653,6.0,0.0469,0.00214,0.898,0.523,127.993,8,342880.0,82.69459499999999,45.84807,1.2849303,0.14373559,0.46870682,0.60071087,0.044673093,0.046672415,electronic,Mandarine Girl,Booka Shade
349.0,1.0,-9.243,0.498,0.46,10.0,0.034,0.266,0.000799,0.356,124.596,9,189000.0,140.36841,94.93822,1.1856235000000002,0.0623414959999999,0.58361363,0.38388637,0.05188234,0.07196569,alternative,Easy,Faith No More
290.0,63.0,-6.644,0.713,0.868,0.0,0.0305,0.00206,9.23e-05,0.6409999999999999,119.98,8,242960.0,99.071846,55.13643,0.9305485,0.0830333,0.8004180999999999,0.81289876,0.07163617,0.05907637,electronic,Vanished,Crystal Castles
406.0,13.0,-8.113999999999999,0.8029999999999999,0.856,1.0,0.0554,0.00157,0.235,0.2789999999999999,120.009,3,216986.0,141.8969,143.86748,1.389076,0.10353158,1.0931029,1.1819598999999998,0.0961118,0.073905006,rock,Killing,The Rapture
122.0,63.0,-3.295,0.787,0.731,7.0,0.156,0.0168,8.7e-05,0.511,80.98,11,320640.0,102.3162,79.858475,1.6522393,0.13335723,0.68777466,0.7522477,0.06157875,0.051552255,hip-hop,Hailie's Song,Eminem
748.0,52.0,-9.488,0.728,0.6809999999999999,5.0,0.0301,0.406,0.34,0.915,103.741,12,232666.0,101.8166,66.572395,0.81649834,0.068927266,0.5008415,0.54430956,0.0527591559999999,0.08696907,rnb,Nothing Can Come Between Us,"Sade,Pomo"
612.0,45.0,-7.202000000000001,0.562,0.872,6.0,0.0552,6.330000000000001e-05,0.445,0.6459999999999999,150.203,3,274573.0,80.3906,38.726147,1.0525508,0.06487191,0.68409455,0.5984693,0.0796253999999999,0.099371925,rock,Thinking Of You,A Perfect Circle
157.0,35.0,-9.464,0.867,0.474,4.0,0.1689999999999999,0.146,0.0,0.716,82.99700000000001,4,244666.0,119.77555,81.55996,1.2799765,0.091877654,0.8259302,1.0250716999999998,0.07661866,0.09539671,reggae,Distinto,Orishas
432.0,54.0,-11.086,0.797,0.5589999999999999,0.0,0.032,0.0521,0.0002319999999999,0.932,116.97,3,240333.0,142.69138999999998,106.851204,1.0916741,0.0524648059999999,0.77899027,0.67787635,0.08998443,0.1492712,rock,Peg,Steely Dan
789.0,20.0,-4.49,0.534,0.731,9.0,0.0521,0.000225,0.0001139999999999,0.337,121.859,10,242746.0,102.270004,90.53822,1.2171566,0.050468177,0.6307085,0.5573130000000001,0.06410025,0.06540203,country,Take Me As I Am,Sugarland
568.0,24.0,-11.918,0.422,0.441,9.0,0.0431,0.7170000000000001,0.472,0.198,85.988,8,363506.0,111.69355,83.8471,0.8349335999999999,0.06597205,0.33623964,0.16899262,0.0214597079999999,0.013398393,electronic,Parks,Four Tet
80.0,56.0,-2.48,0.5820000000000001,0.908,7.0,0.039,0.311,0.0323,0.711,155.561,6,204386.0,166.24924,119.523476,1.6922703999999995,0.09567637,1.2226993999999998,0.95178276,0.11345563,0.07318195,pop,Two Hearts,Phil Collins
961.0,61.0,-6.937,0.481,0.747,4.0,0.0364,0.00698,0.0,0.732,127.597,3,200800.0,138.55925,101.30773,1.5496786,0.08258041,0.8258648999999999,0.62900174,0.07251525,0.07324933,rock,Fox On The Run,Sweet
88.0,7.0,-8.091000000000001,0.304,0.483,6.0,0.0289999999999999,0.000414,0.0872,0.0396,130.035,8,332026.0,115.16301,91.169235,1.0112103,0.07598956,0.5424696999999999,0.6620866999999999,0.048456635,0.07518792,electronic,Farewell _ Goodbye,M83
89.0,56.0,-7.475,0.243,0.6559999999999999,11.0,0.0409999999999999,0.0979,0.141,0.221,77.712,9,285200.0,150.47142,136.7503,1.5366832,0.07656003,0.6192164000000001,0.3466857,0.049665272,0.031046227,alternative,Climbing Up The Walls,Radiohead
517.0,51.0,-12.042,0.537,0.7340000000000001,0.0,0.043,0.13,0.0,0.8370000000000001,132.879,10,276173.0,136.39838,113.16217,1.1910108,0.0803335459999999,0.89518934,0.80925035,0.08568623,0.09186303,country,Home For A Rest,Spirit of the West
935.0,46.0,-7.285,0.6859999999999999,0.578,7.0,0.031,0.3329999999999999,3.72e-05,0.779,144.529,4,288093.0,149.95212,106.72556000000002,1.184734,0.07243296,0.583113,0.39416096,0.04511011,0.032456536,reggae,"Stars,citizen Cope-karma Police",Easy Star All
252.0,23.0,-10.019,0.366,0.547,7.0,0.0648,0.1939999999999999,1.74e-06,0.531,132.53799999999998,0,260200.0,141.55855,102.46712,1.1338772,0.05465785,0.6452219,0.54505587,0.06568093,0.085125975,indie,Eighties Fan,Camera Obscura
219.0,18.0,-13.738,0.416,0.292,2.0,0.0389,0.29,0.0078099999999999,0.649,99.574,2,158200.0,108.31861,79.26907,1.0723283,0.03703895,0.76436454,0.8719289000000001,0.0725202859999999,0.1106712,jazz,Coming Home,Fleetwood Mac
399.0,36.0,-5.492999999999999,0.885,0.718,11.0,0.0768,0.00114,0.000499,0.67,128.96,0,148680.0,81.907005,50.59633,1.6546338,0.1319026,0.77710646,1.1808655,0.081631385,0.13934793,indie,Cheap And Cheerful,The Kills
187.0,53.0,-6.4620000000000015,0.574,0.499,0.0,0.0254,0.601,0.0,0.447,76.0,10,234546.0,128.82658,85.18983,1.5580353999999998,0.08382789,0.6896985999999999,0.67769,0.07008963,0.09951767,country,Tim Mcgraw ,Taylor Swift
963.0,4.0,-10.028,0.556,0.767,2.0,0.0345,0.123,0.0697,0.397,81.93299999999998,3,260933.0,88.47003000000001,53.97616,1.112187,0.05419343,0.5049138,0.52140236,0.04669504,0.045894276,rock,Every Little Thing She Does Is Magic,The Police
623.0,21.0,-10.709,0.505,0.293,3.0,0.0282,0.598,0.0,0.3379999999999999,112.52,1,340960.0,188.31784,101.357895,0.909198,0.04426903,0.6523356,0.60674924,0.060532123,0.08961698,other,Breakin' At The Cracks,Colbie Caillat
166.0,20.0,-5.184,0.6629999999999999,0.826,6.0,0.0453,0.0722,0.0,0.927,120.862,9,211266.0,136.52017,100.26017,1.5609995,0.08759695,0.7973897,0.4715516999999999,0.07189929,0.038908392,alternative,Strapped For Cash,Fountains Of Wayne
404.0,52.0,-3.555,0.498,0.945,5.0,0.0372,0.025,0.0,0.5589999999999999,81.508,3,204306.0,150.80879,117.30429,1.1822801,0.06646395,0.869202,0.5303960999999999,0.07951648,0.04347578,rock,Stella,All Time Low
510.0,53.0,-9.012,0.674,0.706,9.0,0.0384,0.108,6.48e-06,0.961,133.789,3,172400.0,100.395134,63.09326,1.1513945,0.06078004,0.5618831999999999,0.4715157999999999,0.045954958,0.038314413,rock,Mr. Soul,Buffalo Springfield
742.0,46.0,-8.952,0.45,0.434,0.0,0.0294,0.3779999999999999,0.00238,0.2269999999999999,139.561,12,267466.0,98.90419,70.21507,1.0173928,0.06165417,0.4378274,0.42762205,0.038393687,0.057878383,rnb,Distance And Time,Alicia Keys
787.0,55.0,-6.604,0.677,0.83,6.0,0.0469,0.0438,0.312,0.8420000000000001,82.274,1,319000.0,80.972534,67.4611,1.0575892,0.05396015,0.5371467,0.7532533,0.055263188,0.09070241,other,Safe From Harm,Massive Attack
25.0,75.0,-7.049,0.45,0.6559999999999999,2.0,0.0472,0.664,3.02e-06,0.782,106.61,1,287306.0,235.01259,135.84572,1.677175,0.07555559,1.0751207,0.6707025,0.09061213,0.07133275,other,Come On Eileen,Dexys Midnight Runners
436.0,29.0,-8.635,0.0841,0.1989999999999999,2.0,0.0423,0.0669,0.562,0.03,166.293,8,243146.0,174.36197,139.27611000000002,1.6077751,0.1006268,0.6373312,0.14869542,0.04875167,0.011671068,electronic,By The Kiss,M83
391.0,75.0,-5.358,0.531,0.818,2.0,0.0452,0.0694,0.0096,0.471,90.767,3,248173.0,159.17043,110.03783,1.451993,0.08376077,1.0955826000000002,0.7416861,0.10135805,0.072621435,rock,Give A Little Bit,Supertramp
86.0,41.0,-4.886,0.568,0.821,4.0,0.0377,0.0825,0.0,0.773,144.063,6,215426.0,192.42407,148.40656,1.4591453,0.097118035,1.0043266,0.9312181,0.08733065,0.082039095,pop,Guns And Horses,Ellie Goulding
871.0,42.0,-12.633,0.3429999999999999,0.184,5.0,0.0369,0.977,0.00049,0.213,66.509,1,356093.0,170.40411,123.15448,1.1968375,0.06606486,0.52367246,0.4464823,0.04323407,0.08681267,other,City,Sara Bareilles
638.0,22.0,-22.158,0.249,0.0253,4.0,0.0622,0.6940000000000001,0.000428,0.0751,88.60700000000001,1,1637000.0,165.87896999999998,121.583916,0.80492985,0.053574264,0.3417302,0.32006663,0.09855533,0.25737914,other,Blind,Jars Of Clay
813.0,50.0,-2.82,0.466,0.941,2.0,0.0497,0.0018399999999999,7.9e-06,0.599,140.765,3,203840.0,98.17302,87.38546,1.3921775,0.07666911,0.8049488,0.36378986,0.077709645,0.031189851,rock,The Carpal Tunnel Of Love,Fall Out Boy
696.0,48.0,-7.403,0.35,0.411,8.0,0.0275,0.835,0.0017,0.163,179.68,9,152400.0,161.02893,82.996765,1.2927133999999998,0.07630833,0.6254644,0.3892084,0.044733495,0.032542966,alternative,Golden,Fall Out Boy
319.0,52.0,-5.102,0.812,0.6559999999999999,6.0,0.0788,0.134,0.0,0.903,125.458,4,230693.0,118.674545,78.00157,0.826752,0.06386687,0.65901285,0.6057661,0.06163226,0.064223826,reggae,Mr. Marley,Damian _Jr. Gong_ Marley
515.0,51.0,-7.741,0.8220000000000001,0.935,11.0,0.345,0.011,0.0,0.396,97.018,12,263008.0,317.26703,175.8603,1.3704978,0.08806639,1.3233266,1.0642698999999998,0.110713646,0.08260392,rnb,Get Me Bodied,Beyoncé
257.0,1.0,-8.253,0.8959999999999999,0.541,9.0,0.281,0.00818,0.0,0.481,92.899,11,207840.0,117.70277,101.93429,0.9408332,0.1111944999999999,0.76169974,0.99176604,0.064271085,0.06822497,hip-hop,Bow Down,Westside Connection
601.0,46.0,-13.214,0.737,0.295,3.0,0.0624,0.884,0.000136,0.507,97.688,2,311586.0,124.80474,85.26907,0.8493859,0.08978962,0.36917558,0.38728425,0.0351349,0.10029505,jazz,Instead,Madeleine Peyroux
728.0,21.0,-10.809,0.303,0.6859999999999999,2.0,0.503,0.513,0.00886,0.0397,83.054,1,175866.0,215.00127,133.82051,1.0430844,0.03479549,0.8883787000000001,0.46409586,0.098165646,0.13848956,other,Le Banquet,Yann Tiersen
613.0,53.0,-6.502999999999999,0.535,0.772,1.0,0.37,0.0127,0.0,0.6609999999999999,152.173,11,271573.0,100.20155,59.531826,0.6175630999999999,0.041498948,0.5573800999999999,0.48352963,0.052555576,0.03762983,hip-hop,Money On My Mind,Lil Wayne
410.0,54.0,-8.294,0.5589999999999999,0.51,5.0,0.0247,0.288,5.31e-05,0.327,129.881,1,275266.0,102.3501,65.1797,1.0613351999999998,0.06879283,0.46537748,0.48795673,0.040350843,0.05481413,other,All We Ever Do Is Say Goodbye,John Mayer
689.0,17.0,-8.869,0.747,0.639,0.0,0.519,0.652,0.00777,0.863,73.999,1,54640.0,125.32529,100.9426,1.1095228,0.08235068,0.6280617,0.5354937,0.04747023,0.040518787,other,Radio Broadcast,Wax Tailor
271.0,76.0,-13.18,0.645,0.598,1.0,0.0335,0.221,3.53e-06,0.913,105.929,3,227266.0,135.13388,101.87554,1.3364486,0.06507117,0.9942669,0.8818054,0.09552155,0.10956929,rock,Listen To The Music,The Doobie Brothers
930.0,32.0,-11.625,0.379,0.324,1.0,0.0398,0.847,0.00488,0.337,83.885,1,230080.0,164.68472,81.46590400000001,0.77190816,0.042474017,0.5831043,0.25221708,0.040557586,0.02148185,other,We're So Far Away,Mae
251.0,56.0,-14.508,0.607,0.22,9.0,0.0264,0.855,0.0,0.5720000000000001,94.804,6,219466.0,215.96194,73.39211,1.2341893999999998,0.06738041,0.87723845,0.6273085999999999,0.062278435,0.07029058,pop,Caravan Of Love,The Housemartins
40.0,5.0,-11.242,0.528,0.669,6.0,0.0577,0.685,0.888,0.0716,162.909,8,556840.0,218.47125,137.6988,1.2406511,0.06846435,0.8009199,0.56557024,0.0568666159999999,0.04741837,electronic,Germania,DJ Hell
473.0,53.0,-1.521,0.812,0.88,1.0,0.259,0.295,0.0,0.778,90.098,11,319866.0,186.2915,109.345,1.846685,0.12636982,0.8976003,0.6784675,0.07036035,0.04581027,hip-hop,My Mom,Eminem
888.0,35.0,-10.485,0.67,0.72,11.0,0.0498,0.0236,0.875,0.521,144.99,1,506466.0,121.47851,89.61307,1.5925097,0.08746951,0.6926260000000001,0.41906384,0.060385454,0.03946984,other,Deeply Disturbed,Infected Mushroom
427.0,42.0,-6.169,0.574,0.746,6.0,0.363,0.28,0.0,0.816,167.205,11,218733.0,184.68819,107.924965,1.2540264,0.102837816,0.8724200000000001,0.9143057,0.067120045,0.0640578,hip-hop,Industrial Revolution,Immortal Technique
350.0,35.0,-4.254,0.21,0.887,4.0,0.0553,3.07e-05,0.877,0.175,141.847,0,238333.0,184.5782,143.14226000000002,1.4114962,0.0866326999999999,0.8678447,0.33675513,0.0777479859999999,0.027364057,indie,So Alive,Ryan Adams
316.0,16.0,-7.487,0.6459999999999999,0.467,10.0,0.0305,0.4539999999999999,2.730000000000001e-05,0.0992,117.02,0,253133.0,179.12738000000002,114.979576,1.8477048,0.10449777,0.7186986,0.6968988,0.059138373,0.07546676,indie,Borrowed Time,A Fine Frenzy
498.0,47.0,-7.165,0.38,0.442,11.0,0.0295,0.179,7.68e-05,0.0638,177.942,9,347333.0,117.37608,97.10091,1.7578217,0.09479112,0.5253131999999999,0.41766444,0.04147384,0.033017386,alternative,Make This Go On Forever,Snow Patrol
791.0,45.0,-9.277,0.65,0.629,9.0,0.216,0.884,0.0,0.6970000000000001,141.047,1,191533.0,213.10306,74.47558000000001,1.1865686000000002,0.09205986,0.7606073,0.59774727,0.06505576,0.1041571,other,The Beer,Kimya Dawson
376.0,0.0,-14.085,0.286,0.36,10.0,0.0529,0.635,0.799,0.6629999999999999,158.741,1,33453.0,92.96914,26.283844,1.050755,0.05283974,0.48499307,0.42732245,0.04243237,0.0497076179999999,other,Collecting Skylines,Swearing At Motorists
642.0,34.0,-4.962,0.564,0.922,11.0,0.0864,5.56e-05,0.0329,0.634,170.179,0,259693.0,126.50976,122.64698,1.407578,0.10327743,0.7913599,0.5924691,0.074979484,0.04529582,indie,Price Of Gasoline,Bloc Party
246.0,56.0,-6.617000000000001,0.362,0.657,4.0,0.0296,0.105,0.0133,0.156,104.732,10,307213.0,110.60589,75.621376,1.7496697,0.10618531,0.5313614999999999,0.7710371,0.044116244,0.066683985,country,Ragged Wood,Fleet Foxes
190.0,40.0,-4.643,0.4579999999999999,0.933,7.0,0.0518,0.000964,6.06e-05,0.436,156.002,3,205506.0,101.24523,53.122498,1.4060022,0.074430786,0.73165596,0.63766223,0.070191994,0.062370878,rock,Let It Happen,Jimmy Eat World
445.0,32.0,-13.417,0.523,0.0526,4.0,0.0477,0.923,0.0,0.289,133.185,1,176573.0,200.12984,101.96349,1.038592,0.05253271,0.70447636,0.913627,0.04936146,0.07162168,other,Capri,Colbie Caillat
451.0,56.0,-6.1770000000000005,0.807,0.5710000000000001,4.0,0.0332,0.00797,0.00028,0.8109999999999999,93.008,3,323053.0,131.75089,106.35835,1.2742059,0.0901319,0.78028405,0.801244,0.07226523,0.079086356,rock,My Father's Eyes,Eric Clapton
857.0,40.0,-12.64,0.7170000000000001,0.51,0.0,0.051,0.8290000000000001,0.125,0.4029999999999999,90.99,8,262013.0,90.96434,56.57143000000001,0.6611357,0.06769751,0.3228552,0.1966442,0.02144196,0.01797563,electronic,Universal Traveler,Air
899.0,3.0,-15.599,0.423,0.5429999999999999,10.0,0.0357,0.00634,0.0201,0.7859999999999999,128.89,9,227840.0,183.18735,155.5975,0.8288825000000001,0.029904772,1.2188778999999998,0.9060387,0.10543314,0.063726835,alternative,Tania,Camper Van Beethoven
733.0,53.0,-6.945,0.236,0.985,1.0,0.1009999999999999,0.0549,0.00921,0.305,170.035,3,230040.0,234.06755,152.07986,1.2757213,0.06807023,1.0295226999999998,0.4204616,0.10169748,0.10506779,rock,Think About You,Guns N' Roses
315.0,43.0,-9.15,0.57,0.64,8.0,0.0895,0.204,0.777,0.901,200.088,8,285986.0,116.30046000000002,79.29319,0.8633019000000001,0.10171521,0.48853818,0.5775922,0.03726434,0.07283483,electronic,Carnivores Unite,Blockhead
501.0,31.0,-4.541,0.515,0.943,2.0,0.0638,0.0166,0.0,0.5589999999999999,98.946,1,248293.0,122.26259,83.17458,1.3746798,0.08204922,0.79917175,0.4404510999999999,0.07559822,0.04918169,other,Hands And Feet,Audio Adrenaline
605.0,55.0,-4.588,0.364,0.861,4.0,0.0617,0.00959,0.00449,0.16,155.672,3,185440.0,211.64697,147.69176000000002,1.5412666000000002,0.076939024,0.9284907,0.6922538,0.08050519,0.07396467,rock,Haunted,Evanescence
303.0,51.0,-10.218,0.594,0.462,7.0,0.0403,0.8220000000000001,0.00186,0.529,128.516,2,208226.0,183.22604,78.31774,1.3181623,0.06553897,0.63436425,0.31449315,0.0520761,0.06882023,jazz,You're The One,The Black Keys
679.0,74.0,-7.32,0.78,0.565,3.0,0.0306,0.736,0.0026899999999999,0.365,101.967,6,322133.0,144.28789,103.015625,0.4524048,0.04501285,0.37261096,0.29684788,0.020983735,0.048947908,pop,Another Day In Paradise,"Ambient Fruits Music,Benjamin Cambridge,Phil Collins"
502.0,51.0,-4.1110000000000015,0.332,0.988,8.0,0.146,7.65e-05,0.0126,0.0969999999999999,98.878,5,291733.0,83.82393,75.43361999999999,0.59081805,0.031875204,1.1022947,0.426608,0.110775754,0.029242791,metal,War Ensemble,Slayer
247.0,22.0,-4.808,0.594,0.746,7.0,0.0597,0.4379999999999999,0.0,0.8170000000000001,138.308,1,140120.0,179.50053,104.86343,1.4442779,0.07952918,0.8197764000000001,1.1298549999999998,0.07216232,0.15058826,other,Witch Doctor,David Seville
712.0,4.0,-6.99,0.4629999999999999,0.807,9.0,0.0306,0.349,0.000227,0.91,145.77700000000004,0,208720.0,91.740326,51.016464,1.2242097,0.068114705,0.4638813,0.24380778,0.04092362,0.0281124429999999,indie,Nice To Fit In,Josh Rouse
59.0,45.0,-9.152,0.5820000000000001,0.8959999999999999,10.0,0.0638,0.00211,0.728,0.665,134.994,8,548560.0,96.76398,80.58400999999999,1.1644853000000002,0.081982024,0.79002094,0.6624671999999999,0.078848295,0.077624865,electronic,Two Months Off,Underworld
463.0,4.0,-7.757999999999999,0.544,0.5720000000000001,0.0,0.0544,0.634,2.22e-05,0.926,129.987,1,145453.0,170.04288,101.58403,1.0308238,0.07276273,0.8150113,0.6394304,0.06705653,0.049272828,other,Pretty Intro ,Holly Dolly
200.0,33.0,-3.313,0.632,0.887,1.0,0.076,0.0794,3.2899999999999987e-05,0.7,147.934,0,203386.0,87.79865,47.22794,1.6171459,0.10494363,0.63370913,0.9032624,0.062344935,0.115705244,indie,Last Day Of Magic,The Kills
632.0,6.0,-5.206,0.7020000000000001,0.816,11.0,0.0316,0.0315,0.043,0.385,104.982,0,226573.0,107.81227,78.738556,1.529511,0.082664765,1.0251584,1.0992796,0.105968215,0.1360749,indie,Take A Walk Around The Table,White Rabbits
655.0,0.0,-13.469,0.691,0.578,1.0,0.153,0.551,0.0055899999999999,0.904,169.908,1,165933.0,103.16854,57.28447,0.9078831,0.05903519,0.5557206,0.85902125,0.044134688,0.07772522,other,Elephant Story,David Wilcox、Nance Pettit
858.0,21.0,-3.765,0.501,0.991,9.0,0.0966,0.0387,2.53e-05,0.19,104.512,3,275920.0,101.28727,63.437443,0.7598199000000001,0.060366567,0.7127471,0.3327443,0.070325725,0.02645206,rock,La Sin Razón,La Vela Puerca
31.0,17.0,-9.121,0.28,0.272,2.0,0.0348,0.715,8.98e-05,0.221,72.355,1,172506.0,112.9042,64.38593,1.0848972,0.08859446,0.3793388,0.6188998,0.028624302,0.07195104,other,The Christmas Song,Chris Isaak
433.0,54.0,-6.996,0.455,0.682,9.0,0.0409999999999999,0.0014199999999999,4.96e-05,0.283,177.997,6,270160.0,76.782875,48.94116,1.3655108,0.061372638,0.5002615,0.3795656,0.049784597,0.043051526,pop,Kiss The Rain,Billie Myers
922.0,0.0,-9.974,0.4589999999999999,0.8290000000000001,2.0,0.0662,0.00376,2.55e-06,0.4039999999999999,146.843,3,263733.0,113.153305,91.82419,0.7303583,0.024305144,0.80185276,0.41758978,0.09028792,0.11959118,rock,Slow Death,Flamin' Groovies
756.0,48.0,-12.267,0.505,0.192,8.0,0.0283,0.919,0.0,0.485,72.554,1,178026.0,187.80649,79.01009,1.1063341999999998,0.0568054,0.62111914,0.71167374,0.046660364,0.09803159,other,Earth Angel,The Penguins
386.0,25.0,-10.12,0.386,0.352,0.0,0.0353,0.113,0.000179,0.209,101.967,0,247133.0,130.07863999999998,100.639565,1.6399435000000002,0.092659555,0.49152887,0.40250623,0.03789034,0.03186599,indie,Spare-ohs,Andrew Bird
805.0,69.0,-4.28,0.491,0.966,4.0,0.0538,5.59e-05,0.0,0.614,105.544,3,202573.0,81.992874,43.83067,1.1539177,0.064940974,0.81884414,0.3925682,0.08294387,0.03474276,rock,Want You Bad,The Offspring
332.0,52.0,-5.893,0.804,0.688,0.0,0.0632,0.0662,0.000112,0.942,123.002,3,228266.0,141.95108000000002,100.88223,0.9372693,0.0407942529999999,1.0896424999999998,0.94350034,0.09579204,0.06518144,rock,Dance Away,Roxy Music
900.0,35.0,-7.028,0.978,0.6859999999999999,11.0,0.0409999999999999,0.0112,0.000205,0.6890000000000001,114.003,6,194360.0,95.28793,74.69131,1.3906868,0.10874403,0.72689396,0.68100953,0.06952446,0.052785404,pop,Tits On The Radio,Scissor Sisters
582.0,57.0,-13.397,0.6809999999999999,0.168,7.0,0.0291,0.7929999999999999,0.000134,0.29,128.615,10,160453.0,137.58528,116.50725,1.0053531,0.06534833,0.3885027,0.4302949,0.027439928,0.042674392,country,Colors,Amos Lee
194.0,14.0,-8.646,0.32,0.738,2.0,0.0889,0.627,0.00112,0.7390000000000001,86.803,0,206173.0,144.30547,82.62465,0.9473705,0.06745094,0.6622654,0.6813548,0.05094045,0.06474544,indie,Cleanse Song,Bright Eyes
232.0,39.0,-10.195,0.568,0.537,9.0,0.125,0.0843,0.0,0.465,171.528,2,392573.0,85.955185,44.768776,0.98031586,0.06628748,0.582246,0.63548774,0.05435218,0.047991045,jazz,This Ain't Living,G. Love & Special Sauce
275.0,38.0,-7.925,0.513,0.845,3.0,0.0966,0.00133,0.000744,0.8109999999999999,141.645,3,222466.0,164.52956,124.40541,0.7546027,0.032592587,0.8555265999999999,0.35913202,0.06955771,0.028043797,rock,Born In The 50's,The Police
882.0,57.0,-15.936,0.2789999999999999,0.147,5.0,0.0429,0.964,0.00563,0.0596,129.23,7,241306.0,170.75028999999998,134.00468,0.86836636,0.072091766,0.41485754,0.31352112,0.03647992,0.1079464,new age,If I Could Be Where You Are,Enya
309.0,52.0,-4.132,0.5379999999999999,0.926,4.0,0.0396,0.151,0.0002569999999999,0.7490000000000001,96.382,3,206240.0,84.70042,38.355137,1.0415986,0.05959292,0.60674614,0.6295953000000001,0.06162185,0.073307656,rock,Milonga Del Marinero Y El Capitán,Los Rodriguez
700.0,34.0,-7.172999999999999,0.584,0.858,7.0,0.035,0.211,0.0396,0.163,125.864,4,380373.0,98.64368,67.184975,1.0050023,0.04219334,0.95715874,0.67645544,0.0956052,0.06564331,reggae,Signos,Soda Stereo
716.0,0.0,-4.407,0.795,0.605,6.0,0.0333,0.7859999999999999,0.0,0.903,129.942,1,212973.0,128.64223,90.25351,1.2331731,0.073885255,0.73952913,0.78149176,0.06623347,0.06925521,other,Te Extraño,Xtreme
133.0,54.0,-24.786,0.375,0.114,6.0,0.0573,0.995,0.964,0.379,89.40299999999998,9,148000.0,148.39963999999998,112.943756,1.6396654999999998,0.089991994,0.6124695,0.41752082,0.0569118,0.09517003,alternative,Brothers & Sisters,Coldplay
705.0,47.0,-6.59,0.5529999999999999,0.754,7.0,0.0338,0.000235,0.0195,0.193,150.216,3,270226.0,91.70143,50.055172,1.2188795,0.062206857,0.5149009,0.27021563,0.0492092559999999,0.023359103,rock,Nowhere Fast,Incubus
554.0,38.0,-9.973,0.7240000000000001,0.5670000000000001,4.0,0.0558,0.266,1.68e-06,0.892,148.735,3,351160.0,169.4579,131.76546000000002,0.9955354,0.0583789459999999,1.2946525,1.2046294,0.11892334,0.11397185,rock,Haitian Divorce,Steely Dan
810.0,61.0,-1.692,0.526,0.774,5.0,0.0459,0.715,0.0,0.715,131.715,1,150706.0,164.66261,101.83327,0.9799316,0.053732127,1.1953281,1.22528,0.11760587,0.16166227,other,Dream Lover,Bobby Darin
